type,comment,username,timestamp,url
0,"Ja, Logično. in, zgleda, da je Fujonka rada posiljena . Take so , Satanele Hinavske !!! ! !!!
Približno tako kot neka moja znanka, ki je rekla, da bi rada videla, da jo bi kdo posilil, da bi vsaj (seksala) Nečistovala kdajkrat, ker da že tako dolgo ni .... POKVARJENKE ZLOBNE NEČISTNIŠKE HUDIČEVSKE SATANELE SO TO , IN NIČ DRUGEGA !!! ! !!!",Zgornji,"Wednesday, August 5, 2020 9:17 PM",https://nova24tv.si/svet/uradna-statistika-razkriva-migranti-odgovorni-za-polovico-posilstev-v-berlinu/
0,"Babe so ostale popolnoma brez sramu. Tudi v naših večjih mestih jih vidiš kako posedajo z svojim črnim izbrancem in v očeh jim vidiš samo kurkota.
Niti pomislijo ne, da zbujajo tudi zgražanje in če jo nato kateri na silo napiči, mi ne bo zmotilo spanca. Howg.",Novo Jutro,"Thursday, August 6, 2020 1:22 AM",https://nova24tv.si/svet/uradna-statistika-razkriva-migranti-odgovorni-za-polovico-posilstev-v-berlinu/
0,"Zapomnite si nekaj dobro.................................
Pa sexizem gor ali dol......................
Še vsako družbo v kateri so glavno vlogo prevzele babe in izrojenci je pospešeno vzel hudič in so končale v vojni očiščenja.,motečih zadev in vrnjene nazaj v okvir naravnih zakonitosti.",xtc,"Wednesday, March 17, 2021 4:19 PM",https://nova24tv.si/svet/bodo-v-veliki-britaniji-uvedli-policijsko-uro-za-moske-da-bi-se-zenske-pocutile-bolj-varno/
0,Moški ima možgane ženska žengane. To ni nič narobe ni pa isto.,Brane,"Friday, May 22, 2020 7:16 PM",https://nova24tv.si/sprosceno/video-na-veliko-zalost-feministk-ko-se-zenskam-zagotovi-enakost-moznosti-zelijo-biti-zenske-in-ne-mozace/
0,ko se bil na strojni fakultet v 3 letniku ni bilo niti ene ženske in tako je prav. ostale babe ki sem jih videl na strojni so bile al grde al pa lezbike.,Van Der Waals,"Friday, May 22, 2020 6:21 PM",https://nova24tv.si/sprosceno/video-na-veliko-zalost-feministk-ko-se-zenskam-zagotovi-enakost-moznosti-zelijo-biti-zenske-in-ne-mozace/
0,"Švica je zadnja država v evropi kjer so ženske dobile volilno pravico. socializem lezbarizem, pederizem, FDV idiotizem vse to imajo rade ženske.",Van Der Waals,"Thursday, December 10, 2020 8:27 PM",https://nova24tv.si/svet/zakaj-je-svica-uspesna-in-zakaj-je-slovenija-precej-manj-pri-njih-je-delovalo-tajno-domoljubno-zdruzenje-za-boj-proti-revoluciji-pri-nas-pa-je-vos-skrivaj-tlakoval-pot-povojni-moriji-in-totalitarizm/
0,"Baba je najbrž imela v mislih koljaško jugoslovansko ali srbsko vojsko.

Ta kurnik je treba zapreti.

Kure pa kot kure, naj se znajdejo, kakor se vdo in znajo1",MEFISTO,"Monday, November 30, 2020 7:08 AM",https://nova24tv.si/slovenija/skandalozna-izjava-jadranke-juras-na-rtv-slovenski-vojaki-na-misijah-pobijajo-lokalno-prebivalstvo-kaksne-bodo-reakcije-slovenske-vojske-in-nacionalke/
0,jadranke ne moramo uzeti resno saj ženska glava ne ve kaj govori.,Van Der Waals,"Sunday, November 29, 2020 9:02 PM",https://nova24tv.si/slovenija/skandalozna-izjava-jadranke-juras-na-rtv-slovenski-vojaki-na-misijah-pobijajo-lokalno-prebivalstvo-kaksne-bodo-reakcije-slovenske-vojske-in-nacionalke/
0,"Tukaj ni kaj, prasičko je treba javno kamenjati, tako kot so delali s kurbami v starih časih.",Dbuser,"Sunday, November 29, 2020 11:46 PM",https://nova24tv.si/slovenija/skandalozna-izjava-jadranke-juras-na-rtv-slovenski-vojaki-na-misijah-pobijajo-lokalno-prebivalstvo-kaksne-bodo-reakcije-slovenske-vojske-in-nacionalke/
0,samo en problem imamo... to da imajo ženske volilno pravico. in to pravico smo jim moški dali.,Van Der Waals,"Saturday, October 31, 2020 8:33 AM",https://nova24tv.si/slovenija/politika/teroristicni-napadi-v-evropi-in-zrtve-epidemije-breme-ki-bo-za-vedno-spremljalo-tanjo-fajon/
0,"Predlagam, da se te zmešane ženske čim prej sterilizira. Že misel na to, da bi se te bestialne kreature razmnoževale, je srhljiva.",šmentanamuha,"Wednesday, November 18, 2020 8:18 PM",https://nova24tv.si/slovenija/spet-vandalski-napad-na-slovenske-cerkve-zaljivi-grafiti-dokaz-kdo-stoji-za-vsem-tem/
0,Se ne čudim da so feministke znorele. Drugače pa dokaz da ženske niso lih na visoki intelektualni ravni. redke redke.,Van Der Waals,"Monday, November 5, 2018 3:49 PM",https://nova24tv.si/svet/foto-to-morate-videti-feministicna-navijacica-v-straniscu-polnem-moskih-uporabila-kar-pisoar/
0,"babe niso nikoli samostojne! vedno potrebujejo varnost... finančno, fizično, čustveno,...!!!",Van Der Waals,"Saturday, September 26, 2020 4:18 PM",https://nova24tv.si/svet/na-danasnji-dan-pred-desetimi-leti-je-izginila-27-letna-svedinja-elin-zrtev-multikulturnosti/
0,Ženske za šporget pa u postlo pa tih morjo bit! Amen!,tarantela,"Saturday, February 25, 2017 8:23 AM",https://nova24tv.si/slovenija/zenske-kvote-ovira-ali-spodbuda-dilema-med-enakostjo-in-enakopravnost-odlocajo-naj-ljudje-in-ne-kvote/
0,"Kakšna enaka plačila za oba spola? Kdo pa babam kaj hoče?
Lepo vas prosim no, saj je AFŽ vse zafurala, da se nam še zdaj pozna!!
Buhvarji dat žensko za šefa matr, pofuka vse podrejene dece in babe vpričo sebe za vsako ceno!
Je ja že zdavnaj dognana razlika principa delovanja med spoloma..... dec ukazuje, baba pa prepoveduje, saj to se opazi že pri vzgoji otrok...(!)
Vedno je bil moški Nadučitelj.., učiteljice so mu pa pomagale..., pa je bilo vse dobro vzgojeno!",RATATA,"Wednesday, November 4, 2020 10:15 PM",https://nova24tv.si/lokalno/evropski-dan-enakega-placila-za-oba-spola-razlika-v-sloveniji-znasa-piclih-osem-odstotkov/
0,"Žal Ne more biti Enakost spolov, kajti, Ženske pač Ne morejo Nikoli biti tako sposobne kot moški, ker so bolj zlobne in z bolj oslabljeno voljo. Žal. Mir naj vam bo.",Zgornji,"Friday, November 6, 2020 12:52 PM",https://nova24tv.si/lokalno/evropski-dan-enakega-placila-za-oba-spola-razlika-v-sloveniji-znasa-piclih-osem-odstotkov/
0,Zdej ta babura namiguje da je blo dost boljs prej kot je zdej...da je baba dobila po tintari vsak dan da je vedela kje ji je mesto...preberte si mal uno knjigco ogenj rit in kace...kak je blo v pravih slovenskih druzinah v casu nasih babic...te babe dans tud same ne vedo kaj bi rade...zdej se jim ze tozi po batinah...recept za take je cist preprost..najdi si sluzbo(ne neko pisarjenje) pa ne bos mela casa takih bedarij tuhtat...,Goran Hvala,"Saturday, March 10, 2018 1:04 PM",http://nova24tv.si/kolumna/znanje-je-moc-moski-postajajo-vse-bolj-podobni-zenskam-zenske-pa-moskim/
0,"meni se pojem ženskosti zdi najlepši takrat,ne glede na vse kar se dogaja v zvezi z njo, da preživi večji del njenega časa za šporgetom !",renee,"Tuesday, March 8, 2016 11:39 AM",https://nova24tv.si/slovenija/zenske-postanite-spet-zenske/
0,"Mlade ženske ne bi smele komentirati pred 50. letom, hehehe, dobra.",tohuvabohu,"Sunday, October 9, 2016 11:52 AM",https://nova24tv.si/slovenija/roman-vodeb-modri-kolumnisti-in-zelene-kolumnistke/
0,"Smrklja potrebuje enih par krepkih okrog zadrogirane, feministične buče, tako kot večina naših levaških poslank ter raznih članic levaških civilnih združenj.",antimur,"Wednesday, January 18, 2017 7:51 PM",https://nova24tv.si/svet/bizarno-feministka-vdrla-v-muzej-in-prijela-voscen-kip-donalda-trumpa-za-mednozje/
1,"Lepo je bilo opazovati SLO kolesarska asa. Več kot očitno je, da je Roglič v samem finišu prepustil zmago Pogačarju. Tiste 4 sekunde, kolikor jih je izgubil z bonifikacijo, mu očitno trenutno nič ne pomenijo. Še vedno ima 20 s prednosti. Trenutno je najvažnejše varčevati z močjo za 6 kraljevsko etapo.",anzek,"Wednesday, April 7, 2021 8:21 PM",https://nova24tv.si/sprosceno/sport/pogacar-in-roglic-nepremagljiva-na-tretji-etapi-dirke-po-baskiji/
1,"Jaz mu rada prisluhnem...

Še na dolga leta!!!",Unikatna,"Wednesday, April 14, 2021 3:58 PM",https://nova24tv.si/sprosceno/video-pred-20-leti-je-frajtonarca-osvojila-diskoteke-in-klube/
1,"Bravo Rogla, držimo pesti za jutrišnjo skupno zmago.",totex39,"Saturday, March 13, 2021 5:48 PM",https://nova24tv.si/sprosceno/roglic-po-tretji-etapni-zmagi-tik-pred-skupno-zmago/
1,"Čemaž pomaga pri razstrupljanju telesa.
Najbolj pa pomaga pri razgradnji telesa jesenski podlesek.",DOMOVINSKA LIGA,"Saturday, March 13, 2021 9:59 AM",https://nova24tv.si/sprosceno/cemaz-pomaga-pri-razstrupljanju-telesa/
1,"Mislim da v tej zgodbi nekaj manjka - predvsem to da je posrednik pravilno registriran je pravn oseba in lahko gorivo za nadaljno prodajo dobi brez trosarin, obenem pa ker gre za vstopni DDV, medtem ko izstopnega ni. V glavnem pomeni da mora drzava nakazati vracilo vstopnega DDV.. Davka pa tako ali tako ni..",Waltter,"Tuesday, April 20, 2021 10:37 AM",https://nova24tv.si/slovenija/o-goriva-iz-slovenije-gre-za-dizelsko-prevaro/
1,"""BRAVO"", zelo domiselno (sicer, da ne bo pomote, potrebno za Planino) !!! Vendar bodo tako zabili Jesenice, ki zaradi nedomiselne občinske politike (beri županov), nima dovolj parkirnih mest niti za občane. Edine proste parkirne površine ob nedeljah so ob trgovskih centrih, ki pa so v večini zaprti z zapornicami.",Peter Kos,"Wednesday, April 14, 2021 12:40 PM",https://nova24tv.si/lokalno/na-planino-pod-golico-le-z-avtobusom/
1,"Morda bi bilo dobrodošlo sporočilo kako bo letos z narcisami, ko siplje snega da je veselje.",Andrej,"Wednesday, April 14, 2021 12:13 PM",https://nova24tv.si/lokalno/na-planino-pod-golico-le-z-avtobusom/
1,"Upam, da ne bo kaj močnejšega! Preveč škode je naredil že virus in pozeba. Saj, ko te 1x kaj doleti, potem se kar vrstijo tragedije in težave...",Unikatna,"Saturday, April 10, 2021 10:28 AM",https://nova24tv.si/lokalno/ponoci-se-je-treslo-seizmografi-zaznali-kar-tri-potresne-sunke/
1,"Brrr, 20 pod nulo, to pa je mraz. Aprila.",Andrej,"Wednesday, April 7, 2021 9:40 AM",https://nova24tv.si/lokalno/aprilski-temperaturni-rekord-na-blokah-tako-hladno-se-ni-bilo-odkar-spremljajo-podatke/
1,"Včeraj sem skoraz zamrznil v roke , tako se je ohladilo zvečer :-((",Zgornji,"Thursday, April 8, 2021 5:44 PM",https://nova24tv.si/lokalno/slovenijo-preplavlja-izrazita-hladna-fronta/
1,"Pri nas pa je že priletela prva štorkljica, verjetno je štrkec. Upam, da ga ne bo preveč zeblo",šmentanamuha,"Monday, April 5, 2021 12:09 PM",https://nova24tv.si/lokalno/nove-podrobnosti-o-torkovi-snezni-posiljki/
1,"To so dejanja! Navijam za vas, vam želim prepoznavnost in tudi nagrado. Moj nečak v CUDV Dobrna čaka že 25let na podobne rešitve.",sam,"Friday, April 2, 2021 5:22 PM",https://nova24tv.si/lokalno/pzs-napoveduje-nova-dozivetja-za-invalide-in-osebe-s-posebnimi-potrebami-v-slovenskih-gorah/
1,"Eh, to je rušilec (destroyer), ne pa bojna ladja (battleship). Vse ameriške bojne ladje so imele imena po zveznih državah, rušilci pa imajo imena po izpostavljenih pomorskih poveljnikih. Tako da zavajajoč naslov. Lahko bi pa pisalo vojna/vojaška ladja, potem bi bilo v redu...",matjazr7,"Friday, April 23, 2021 3:14 PM",https://nova24tv.si/sprosceno/zanimivosti/video-najdena-najgloblja-ladijska-razbitina-na-svetu-gre-za-bojno-ladjo-uniceno-v-bitki-leta-1944-in-se-nahaja-na-globini-6100-metrov/
1,"Je men pa Kekcu teta Pehta lepo povedala .. :
"" Za vsako bolezen rož'ca raste "" ",Rožle,"Thursday, April 22, 2021 1:20 AM",https://nova24tv.si/sprosceno/univerzum/zdravje/pripravite-si-caj-iz-regratovih-cvetov/
1,"Če je zaščitena vrsta, ga je itak moral spustiti...",Unikatna,"Thursday, April 15, 2021 1:14 PM",https://nova24tv.si/sprosceno/zanimivosti/prijazni-ribic-mlademu-modremu-morskemu-psu-resil-zivljenje/
1,"Spet bo škoda, ker že marsikaj cveti...Upam, da ne bo prevelik minus....",Unikatna,"Monday, April 5, 2021 11:25 AM",https://nova24tv.si/lokalno/nove-podrobnosti-o-torkovi-snezni-posiljki/
1,"Me res zanima, kako to bo....bode pa v oci, da prikazujejo sliko za SVslovenijoskoz do meje z A nad korosko....to pa potem ni vec relevantno za nas ...MB ,ter podravje. zato pa povecini tudi ne drzi napoved za SV ....Pozeba bo verjetno res neizbezna, pa se to je vprasanje....te napovedi naj oni prihranijo za sebe, nam to pac ne koristi cisto nic....",stane,"Monday, April 5, 2021 4:49 PM",https://nova24tv.si/lokalno/nove-podrobnosti-o-torkovi-snezni-posiljki/
1,"Mi ga večkrat jemo z smetano, jabolko...ampak tokrat mi je hči prinesla v tubi, ker ni dobila korena.. aj, aj....naj še hren gojim v lončku na balkonu...",Unikatna,"Friday, April 2, 2021 12:33 PM",https://nova24tv.si/sprosceno/univerzum/zdravje/zdravilni-hren-bi-morali-jesti-vse-leto/
1,"A ne, ta današnja mladina.. vse kar je že pripravljeno-- se samo mal hecam",KAPIBARA,"Friday, April 2, 2021 1:03 PM",https://nova24tv.si/sprosceno/univerzum/zdravje/zdravilni-hren-bi-morali-jesti-vse-leto/
1,Po mojih izkušnjah je bolje tako. Sveži hren iz trgovskih centrov je običajno brez okusa.,dež,"Friday, April 2, 2021 4:49 PM",https://nova24tv.si/sprosceno/univerzum/zdravje/zdravilni-hren-bi-morali-jesti-vse-leto/
1,"Unikatna, nebo ti uspelo v loncku....kje pa zivis , da ob tem casu nisi hrena dobla, povsod ga je polno....ga je pa malo manj poleti , pa se tudi takrat se najde po kaksnih vecjih trgovinah.A brez tega nisem nikoli tudi poleti ne ...govedine drugace sploh ne jem ce ni hrena...ce pa ni goveje juhe....pa ni nedeljskega kosila....lp.",stane,"Friday, April 2, 2021 4:59 PM",https://nova24tv.si/sprosceno/univerzum/zdravje/zdravilni-hren-bi-morali-jesti-vse-leto/
1,"Vem, da mi ne bi uspelo. MB...Zmanjkalo ga je, ker je bil čas, da se trgovina kmalu zapre.
Ja to pa je tradicionalno nedeljsko slovensko kosilo... :)",Unikatna,"Friday, April 2, 2021 5:10 PM",https://nova24tv.si/sprosceno/univerzum/zdravje/zdravilni-hren-bi-morali-jesti-vse-leto/
1,ja pa res....brez tega ne gre pri nas......pa se bo se kje najdlo tega....pri meni je ga bilo se danes vjuto polno...in to lepega...imas bicikl.....pelji se malo proti Ptuju...povsod ga najdes...lp...lepe praznike..,stane,"Friday, April 2, 2021 6:18 PM",https://nova24tv.si/sprosceno/univerzum/zdravje/zdravilni-hren-bi-morali-jesti-vse-leto/
1,Saj se bo našel...Tudi tebi in tvojim lepe praznike...lp..,Unikatna,"Friday, April 2, 2021 6:46 PM",https://nova24tv.si/sprosceno/univerzum/zdravje/zdravilni-hren-bi-morali-jesti-vse-leto/
1,"ni res, kaj te mislis od kot pa oni dobijo hren....od enega redkih pridelovalcev iz gorickega....ono iz tube pa res ni tapravo...je pa bolje kot nic, ja...",stane,"Friday, April 2, 2021 5:01 PM",https://nova24tv.si/sprosceno/univerzum/zdravje/zdravilni-hren-bi-morali-jesti-vse-leto/
1,"Če ga napačno skladiščiš, izgubi okus. Kot vsaka zelenjava ali sadje. Sem se z njim nasral že večkrat, naribaš svežega, pa je pikanten kot sveže naribana repa.",dež,"Friday, April 2, 2021 6:25 PM",https://nova24tv.si/sprosceno/univerzum/zdravje/zdravilni-hren-bi-morali-jesti-vse-leto/
1,Oh ubogi revež...samo denar so mu pobirali...,Unikatna,"Saturday, March 27, 2021 5:46 PM",https://nova24tv.si/sprosceno/zanimivosti/ta-rekorder-je-kar-192-krat-padel-na-teoreticnem-izpitu-iz-sole-voznje/
1,TA PRAVA POLANKA SKAČE ČEZ POLANSKE GRIČE .,Gr Enze,"Sunday, March 21, 2021 6:20 PM",https://nova24tv.si/sprosceno/sport/slovenska-smucarska-skakalka-nika-kriznar-ponovno-vodi-v-skupnem-sestevku-svetovnega-pokala/
1,"Srečno, do konca, punca, Bog s teboj !",Hribouc,"Sunday, March 21, 2021 5:32 PM",https://nova24tv.si/sprosceno/sport/slovenska-smucarska-skakalka-nika-kriznar-ponovno-vodi-v-skupnem-sestevku-svetovnega-pokala/
1,"....to je daleč od gromozanskih valov.....nič posebnega.....krivda je v dotrajanosti ladje in ne visokih valovih.....
.....je pa bila nekaj dni nazaj na NG oddaja o valovih, tudi na račun ""pripovedk"" preteklosti.....analize, raziskave, ugotovitve so, da se brez neurja ali kakšnega drugega vzroka lahko pojavi tudi do 30m visok val, dejansko nastane zid, ki potopi še tako varno ladjo.....pravega vzroka še niso odkrili, so teorije mešanja vodnih tokov in vpliva zračnih tokov, ampak zaenkrat še ne dokazano......",Stajerka,"Thursday, February 4, 2021 3:00 PM",https://nova24tv.si/sprosceno/zanimivosti/gromozanski-morski-valovi-v-turciji-prepolovili-dotrajano-tovorno-ladjo-in-jo-nemudoma-potopili/
1," "" Krasna si bistra,hči planin... "" .",Vera,"Tuesday, February 2, 2021 12:03 PM",https://nova24tv.si/sprosceno/dolino-soce-uvrstili-na-seznam-najlepsih-destinacij-v-evropi-oddajte-svoj-glas-za-slovenski-biser/
1,"mal pozn!
Dobr danisem že prej opazu.
Sem lahk rauhal do desetih.",RATATA,"Sunday, January 31, 2021 9:42 PM",https://nova24tv.si/sprosceno/danes-je-dan-brez-cigarete/
1,"Bravo, punce!",Ryuk,"Sunday, January 24, 2021 9:07 AM",https://nova24tv.si/sprosceno/sport/video-slovenske-skakalke-na-ljubnem-osvojile-ekipno-zmago/
1,Imel je srečo...bravo psička...res so lahko ponosni na njo...,Unikatna,"Sunday, January 17, 2021 5:21 PM",https://nova24tv.si/sprosceno/deckovo-zivljenje-pred-volkom-resila-njegova-pogumna-psica-pasme-jack-russel/
1,madonca je tko hitr smuču da ga še vidu nisem. Čestitke.,to_mi_delaj,"Sunday, December 13, 2020 2:01 PM",https://nova24tv.si/sprosceno/sport/slovenski-smukac-martin-cater-z-neverjetno-voznjo-in-s-startno-stevilko-41-osvojil-prvi-smuk-sezone/
1,"Čestitke Martin, sijajno vožnjo si odpeljal.",totex39,"Sunday, December 13, 2020 2:00 PM",https://nova24tv.si/sprosceno/sport/slovenski-smukac-martin-cater-z-neverjetno-voznjo-in-s-startno-stevilko-41-osvojil-prvi-smuk-sezone/
1,"Ok, res piha, Sam kje so pa 6m valovi??",Oregon,"Monday, December 7, 2020 5:14 PM",https://nova24tv.si/sprosceno/zanimivosti/video-svetilnicarja-na-najbolj-oddaljenem-hrvaskem-otoku-posnela-orkanski-jugo/
1,"Primož, to si ti, zlat Primož na zlatem kolesu. Želim ti, da dobiš tudi Tour, ampak vedeti moraš, da si že zdaj najboljši!",sam,"Friday, December 4, 2020 6:14 AM",https://nova24tv.si/sprosceno/sport/slovenski-kolesarski-as-primoz-roglic-osvojil-prestizno-nagrado-zlato-kolo-za-najboljsega-kolesarja-leta-2020/
1,"Res eden velikanov filma,škoda ,da ne bo več ustvarjal. Zbogom prijatelj.",xtc,"Saturday, October 31, 2020 5:34 PM",https://nova24tv.si/sprosceno/zvezde/v-90-letu-starosti-umrl-legendarni-skotski-igralec-sean-connery/
1,Žal je odšel še eden od največjih in najboljših igralcev vseh časov. Naj mu bo lahka zamljica. Počivaj v miru.,McBobo,"Sunday, November 1, 2020 12:53 PM",https://nova24tv.si/sprosceno/zvezde/v-90-letu-starosti-umrl-legendarni-skotski-igralec-sean-connery/
1,"Uf, tako nesmrten se mi je zdel....Žalostno.",tiktak,"Saturday, October 31, 2020 5:09 PM",https://nova24tv.si/sprosceno/zvezde/v-90-letu-starosti-umrl-legendarni-skotski-igralec-sean-connery/
1,"V zaprtem prostoro se mi zdi poglavitno razkuževanje rok, poleg čim večje razdalje in primernih mask .",lokec,"Friday, October 23, 2020 1:38 PM",https://nova24tv.si/sprosceno/univerzum/zdravje/distanca-in-uporaba-zascitne-maske-sta-poleg-umivanja-rok-najbolj-ucinkovita-ukrepa-za-zamejitev-sirjenja-virusa/
1,"""...Jezero Vostok leži približno 4000 metrov pod gladino antarktičnega ledenega pokrova..."" ",Andrej,"Thursday, September 24, 2020 11:47 AM",https://nova24tv.si/sprosceno/zanimivosti/po-28-letih-izkopali-najnizjo-temperaturo-severne-poloble-na-grenlandiji/
1,"Bravo Slovenija, bravo kralju Pogačarju, bravo Rogliču. Drugo leto pa 1. Roglič, 2. Pogačar! :)) Sem ponosen na naše super uspešne športnike.

",realnost,"Sunday, September 20, 2020 7:58 PM",https://nova24tv.si/sprosceno/sport/letosnja-kolesarska-dirka-po-franciji-bo-ostala-globoko-zapisana-v-nasem-spominu-in-odeta-v-barve-slovenske-zastave/
1,"....ČESTITKE ROGLIČ.....zame boš vedno zmagovalec te dirke......dirka traja 3 tedne in 21 etap.....dovolj, da si pokazal kdo je zmagovalec.....glavo gor, upam, da čimprej prebrodiš to in pogumno naprej, ne glede na to kaj in kako se boš odločil.....SREČNO in HVALA za vse lepe trenutke letošnjega toura",Stajerka,"Sunday, September 20, 2020 7:34 PM",https://nova24tv.si/sprosceno/sport/letosnja-kolesarska-dirka-po-franciji-bo-ostala-globoko-zapisana-v-nasem-spominu-in-odeta-v-barve-slovenske-zastave/
1,"Primož ti si za mene junak, res globok poklon kar si naredil v teh treh tednih, se vidimo.",totex39,"Sunday, September 20, 2020 8:03 PM",https://nova24tv.si/sprosceno/sport/letosnja-kolesarska-dirka-po-franciji-bo-ostala-globoko-zapisana-v-nasem-spominu-in-odeta-v-barve-slovenske-zastave/
1,"Takole razmišlja moja sovja modrost: oba sta izredna športnika, zmagovalca po duši, izredna mlada človeka. In pride ampak- ampak Rogliču bi bolj privoščil zmago. Pogačar ima še veliko časa za velike zmage, Roglič pa precej manj in težko bo kdaj ponovil letošnji tour (do danes). Tako garanje težko zdržiš večkrat, pritisk vodilnega še teže",samotoje,"Saturday, September 19, 2020 9:04 PM",https://nova24tv.si/sprosceno/sport/dvojna-zmaga-slovenije-na-dirki-po-franciji-primoz-roglic-po-porazu-proti-tadeju-pogacarju-prvo-mesto-sem-si-zelel-drugo-sem-si-zasluzil/
1,"Roglič se je že prej zavedal moči Pogačarja s izjavami, da ve da bo Slovenec zmagal tour in da minuta ni nikoli zadosti velika prednost.. pogi je dobro izkoristil prijaznost jumbe, da se je lahko veliko vozil v njihovem zavetrju. Mislim da naslednjič nebo več tako.. Čestitke tamalmu pogiju za zgodovinski dosežek in Primožu za boj do konca.. Upam da bo kmalu spet njun boj za vrh na največjih dirkah. Še bo napeto!!",realnost,"Saturday, September 19, 2020 10:18 PM",https://nova24tv.si/sprosceno/sport/dvojna-zmaga-slovenije-na-dirki-po-franciji-primoz-roglic-po-porazu-proti-tadeju-pogacarju-prvo-mesto-sem-si-zelel-drugo-sem-si-zasluzil/
1,Hvala za recept. Poskusim.,šmentanamuha,"Friday, September 11, 2020 12:42 PM",https://nova24tv.si/sprosceno/univerzum/zdravje/ljudski-recept-za-dvig-odpornosti-in-boljso-kri/
1,"Okej, ampak, kaj pa pomeni oblečena rumena majica ? To mi še ni jasno :-/",Zgornji,"Friday, September 11, 2020 6:40 PM",https://nova24tv.si/sprosceno/video-ganljivo-tako-mali-lev-poljublja-sliko-svojega-oceta-primoza-roglica-ki-zaradi-strogih-ukrepov-ne-more-biti-z-njim-na-tour-de-france/
1,Hehe....imamo Slovenci okusne jedi in sladice...naj še večkrat obišče Slovenijo....,Unikatna,"Saturday, August 15, 2020 9:30 PM",https://nova24tv.si/sprosceno/video-zelo-dobro-je-govornica-ameriskega-sekretarja-pompea-v-slovenskem-jeziku-pohvalila-tradicionalni-slovenski-sladici/
1,Hehe....imamo Slovenci okusne jedi in sladice...naj še večkrat obišče Slovenijo....,Unikatna,"Saturday, August 15, 2020 9:30 PM",https://nova24tv.si/sprosceno/video-zelo-dobro-je-govornica-ameriskega-sekretarja-pompea-v-slovenskem-jeziku-pohvalila-tradicionalni-slovenski-sladici/
1,"upam, da so jo izpustili, da lahko še naprej uživa v hobiju !!!",sunday,"Friday, July 31, 2020 2:43 PM",https://nova24tv.si/sprosceno/video-v-berlinski-soseski-zasacili-lisicko-ki-je-namesto-kokosi-kradla-cevlje-pri-njenem-brlogu-so-jih-nasli-najmanj-100/
1,"F A A A A A K K K K K K ....................... noro, ne vem kako bi sam revnal! Kako je sploh potrebno ravnati v teh primerih?",Arne Hodal,"Tuesday, May 26, 2020 3:28 PM",https://nova24tv.si/sprosceno/zanimivosti/video-bliznje-srecanje-z-medvedom-v-italijanskih-alpah-tako-se-je-za-hrbet-priblizal-otroku/
1,Nemci pa dobijo policijsko uro...niti na sprehod ne bodo smeli...,Unikatna,"Thursday, April 22, 2021 12:50 AM",https://nova24tv.si/slovenija/vlada-s-sproscanjem-ukrepov-odprla-terase-in-dovolila-opravljanje-gostinske-dejavnosti/
1,Me prav zanima koliko jih bo stala parkirnina.,rey 1008,"Monday, March 29, 2021 5:50 PM",https://nova24tv.si/svet/l-ladja-ever-given-je-poravnana-in-se-premika-naprej/
1,"Kaj bi bilo, če je ne bi mogli poravnati?",Unikatna,"Monday, March 29, 2021 6:18 PM",https://nova24tv.si/svet/l-ladja-ever-given-je-poravnana-in-se-premika-naprej/
1,"Nekje sem napisal da morjo dva rovokopača uporabit, ekola pa je šlo.",Novakec1,"Monday, March 29, 2021 12:53 PM",https://nova24tv.si/svet/video-v-sueskem-prekopu-resili-nasedlo-kontejnersko-ladjo-ever-given/
1,"Morda bi lahko postala novi UKC...

Jej, UKC Maribor je dobil nove moderne postelje ( zdi se mi, da 250 )...razdelili so jih po vseh oddelkih za intenzivno nego...bil je že čas...",Unikatna,"Friday, February 5, 2021 9:26 PM",https://nova24tv.si/lokalno/lavre-se-bo-zavzemal-za-gradnjo-nove-bolnisnice-v-slovenj-gradcu/
1,"Sem bil pred 2 tednoma tam, pa imajo kar dobro , dovolj veliko, ... nevem, dakaj bi rabili še eno, ... no, morda pa bi vseeno ... :-/",Zgornji,"Saturday, February 6, 2021 11:25 PM",https://nova24tv.si/lokalno/lavre-se-bo-zavzemal-za-gradnjo-nove-bolnisnice-v-slovenj-gradcu/
1,Ali so na tretjo razvojno os že pozabili ?,Franc Šink,"Sunday, January 31, 2021 9:10 AM",https://nova24tv.si/lokalno/prepotrebni-most-do-breziske-obvoznice-bo-po-dolgih-letih-zahvaljujoc-drzavi-postal-realnost/ß
1,"No, saj ne vem, kdo bi v teh razmerah sploh šel riniti čez Vršič ... :-/",Zgornji,"Monday, February 1, 2021 8:50 AM",https://nova24tv.si/lokalno/zimske-razmere-in-burja-na-slovenskih-cestah/
1,Lepo res lepo. Končno sem prebral nekaj lepega danes.,Franc Šink,"Wednesday, January 20, 2021 2:59 PM",https://nova24tv.si/lokalno/med-pomembnejsimi-projekti-v-letu-2021-odprtje-hise-kranjske-cebele-v-visnji-gori/
1,Kaj to so zasebna podjetja?,Unikatna,"Wednesday, January 13, 2021 9:27 AM",https://nova24tv.si/lokalno/ponoci-zagorela-kar-dva-industrijska-objekta/
1,"Bo treba v bankah in hranilnicah vložiti več v varnost. No jaz nimam skrbi, da bi mi kdo iz računa kaj pobral...",Unikatna,"Friday, January 8, 2021 10:03 AM",https://nova24tv.si/lokalno/hekerski-napadi-na-podjetja-postajajo-vse-pogostejsi-pomembna-je-ucinkovita-kibernetska-varnost/
